#Collected by Hyejin Cho and Hui-Hsien Chou
#id	name	control	treatment1	treatment2
eco:b2159	nfo	1710.314941	3401.385010	2924.465088
eco:b0548	ninE	4362.129883	6912.560059	5272.930176
eco:b2407	xapA	4272.879883	1783.020020	1203.670044
eco:b1744	astE	5209.819824	2199.804932	2687.225098
eco:b1613	manA	3848.489990	3282.050049	2487.310059
eco:b3431	glgX	2296.179932	4440.459961	3093.340088
eco:b1340	smrA	0.000000	0.000000	0.000000
eco:b3974	coaA	872.205017	7087.075195	6724.214844
eco:b3281	aroE	2452.750000	11695.150391	17777.169922
eco:b0134	panB	2886.310059	5993.705078	5459.240234
eco:b1667	ydhR	2202.050049	3396.620117	2634.590088
eco:b3243	aaeR	4391.555176	4927.625000	5095.750000
eco:b1460	ydcC	32.619999	1907.469971	3698.090088
eco:b3985	rplJ	5480.680176	10970.139648	803.570007
eco:b2923	argO	5321.939941	11111.129883	9633.740234
eco:b0435	bolA	2870.969971	6813.379883	5474.069824
eco:b4147	efp	2274.780029	6504.149902	6784.220215
eco:b0458	ylaC	5643.379883	7310.055176	6203.870117
eco:b2263	menH	2329.425049	3868.510010	3225.715088
eco:b3703	rpmH	3801.030029	4922.580078	1120.329956
eco:b2017	yefM	3850.100098	2067.860107	2102.790039
eco:b2776	ygcE	2585.310059	5594.939941	5735.000000
eco:b0358	yaiO	1535.060059	2555.905029	3662.649902
eco:b2445	yffN	4810.395020	3911.125000	4163.615234
eco:b3887	dtd	3190.520020	6031.259766	5262.040039
eco:b2198	ccmD	6103.345215	3987.024902	5409.915039
eco:b2800	fucA	5592.504883	3498.899902	3707.655029
eco:b3324	gspC	5613.750000	3085.870117	4376.439941
eco:b2472	dapE	2726.774902	9346.250000	8460.584961
eco:b0633	rlpA	4075.020020	2408.419922	2678.229980
eco:b4644	ypjI	3221.830078	2733.425049	2612.175049
eco:b3421	rtcB	3897.500000	5765.839844	7245.169922
eco:b1961	dcm	3416.679932	4472.995117	4640.129883
eco:b1963	yedR	4356.464844	5070.734863	5450.015137
eco:b2547	yphE	3994.784912	5324.935059	8156.774902
eco:b3558	insK	4290.834961	3624.745117	3652.024902
eco:b0706	ybfD	789.270020	1398.464966	1842.915039
eco:b3950	frwB	6192.120117	7874.595215	8645.934570
eco:b4309	nanS	7131.470215	3720.810059	3845.780029
eco:b1522	yneF	5810.029785	6113.100098	7996.459961
eco:b0081	mraZ	6514.060059	9486.959961	5307.660156
eco:b2891	prfB	5231.299805	8833.575195	4155.334961
eco:b0382	iraP	5483.049805	5301.500000	3133.919922
eco:b0789	clsB	0.000000	0.000000	0.000000
eco:b3917	sbp	3279.600098	5833.000000	5323.654785
eco:b3601	mtlR	5861.589844	9495.169922	8296.700195
eco:b4347	symE	1185.189941	3881.129883	5641.910156
eco:b0352	mhpE	5922.549805	4151.649902	5240.750000
eco:b0526	cysS	2863.149902	4090.149902	3307.104980
eco:b2575	trmN	0.000000	0.000000	0.000000
eco:b0356	frmA	4547.080078	6850.250000	6902.839844
eco:b0983	gfcE	2950.979980	3864.050049	4851.839844
eco:b2779	eno	3431.919922	4713.029785	2493.379883
eco:b0419	yajO	4432.120117	3527.205078	2998.135010
eco:b0267	yagA	2501.689941	1745.689941	1520.599976
eco:b4054	tyrB	3249.020020	4226.834961	5686.390137
eco:b3203	hpf	1275.920044	2610.870117	708.820007
eco:b3731	atpC	5024.270020	1278.310059	1501.550049
eco:b1186	nhaB	2277.199951	6805.100098	7198.700195
eco:b0665	glnV	6642.479980	3621.760010	4268.165039
eco:b1337	abgB	2458.179932	2826.239990	3803.199951
eco:b1321	ycjX	3691.735107	4156.149902	4838.745117
eco:b1083	flgL	1643.545044	4059.919922	5174.220215
eco:b4030	psiE	626.734985	6247.575195	6274.879883
eco:b1690	ydiM	4292.330078	5984.370117	6851.270020
eco:b1656	sodB	4998.129883	4399.100098	3206.919922
eco:b0666	metU	6076.160156	2436.925049	3259.245117
eco:b0523	purE	2796.389893	2319.425049	2340.030029
eco:b4655	ythA	71.000000	2338.459961	2082.500000
eco:b3894	fdoG	4449.095215	4277.720215	3419.340088
eco:b1325	ycjG	4738.834961	4917.515137	3994.959961
eco:b0606	ahpF	3372.050049	4164.310059	2966.514893
eco:b2561	yfhH	1489.060059	5527.470215	5123.080078
eco:b0443	fadM	3037.649902	5621.439941	7975.830078
eco:b2702	srlA	7130.104980	3574.935059	4006.824951
eco:b4124	dcuR	6138.790039	8291.400391	6239.490234
eco:b2919	scpB	3138.399902	4017.149902	3603.820068
eco:b4443	gcvB	1450.660034	5113.745117	3714.784912
eco:b4441	glmY	5381.375000	1366.814941	1983.954956
eco:b1286	rnb	3042.530029	4216.560059	3960.270020
eco:b0883	serW	616.119995	4421.080078	8444.230469
eco:b2814	metZ	355.630005	5588.490234	7261.540039
eco:b0628	lipA	4333.740234	5777.479980	5590.040039
eco:b1668	ydhS	5088.629883	6107.319824	7437.140137
eco:b4173	hflX	2654.840088	6563.240234	3418.195068
eco:b0005	yaaX	3513.195068	4930.424805	6815.129883
eco:b1887	cheW	5348.750000	2851.195068	4114.194824
eco:b3545	proK	364.739990	756.799988	568.280029
eco:b3297	rpsK	3522.300049	12256.400391	3450.770020
eco:b0681	chiP	1208.589966	2834.969971	4456.450195
eco:b3023	ygiV	2792.455078	8467.530273	6286.524902
eco:b4387	ytjB	5028.299805	4682.299805	4996.660156
eco:b3411	yhgA	3925.620117	6347.640137	7841.785156
eco:b3574	yiaJ	2912.439941	8797.679688	8648.049805
eco:b0532	sfmD	3729.110107	3016.040039	4224.720215
eco:b4490	efeU	3225.679932	3864.860107	5571.899902
eco:b3440	yhhX	4541.740234	5448.029785	5103.979980
eco:b0333	prpC	4040.919922	5840.180176	6048.839844
eco:b2705	srlD	1981.719971	2830.104980	3643.794922
eco:b2363	yfdT	6390.459961	7247.145020	6560.615234
eco:b4600	ydfJ	2207.090088	4240.229980	4966.169922
eco:b0724	sdhB	6789.939941	5254.509766	3263.219971
eco:b2346	mlaA	2349.989990	4437.959961	4893.319824
eco:b4361	dnaC	5175.464844	6426.620117	4868.549805
eco:b0821	ybiU	1714.630005	3092.399902	3827.854980
eco:b0280	yagN	1812.094971	2870.250000	2171.949951
eco:b1468	narZ	3863.645020	4075.344971	5523.220215
eco:b1782	mipA	7621.839844	6338.669922	5124.100098
eco:b4461	yfjD	5513.984863	5745.240234	6924.955078
eco:b0286	paoA	7309.600098	4993.279785	7519.000000
eco:b2356	yfdM	5045.229980	3724.919922	4729.794922
eco:b1013	rutR	5713.714844	4078.165039	3276.979980
eco:b0579	ybdF	2710.530029	4341.720215	3561.820068
eco:b3757	gltU	0.000000	0.000000	0.000000
eco:b4268	idnK	1354.260010	2732.669922	4177.299805
eco:b3541	dppD	4067.185059	2552.385010	2895.175049
eco:b0989	cspH	6606.750000	3881.560059	4254.939941
eco:b1817	manX	2440.485107	4923.209961	3244.715088
eco:b0119	yacL	1476.484985	3966.199951	5085.759766
eco:b1877	yecT	956.409973	3588.379883	3516.344971
eco:b3056	cca	3370.939941	5962.439941	4095.989990
eco:b2068	alkA	2088.409912	5321.575195	6407.225098
eco:b1608	rstA	6186.040039	4667.580078	4135.990234
eco:b2716	ascB	2352.215088	4451.875000	5679.220215
eco:b1880	flhB	3207.814941	3538.304932	3171.074951
eco:b0226	dinJ	3398.729980	1396.364990	1067.994995
eco:b2709	norR	1478.359985	3008.479980	2657.379883
eco:b2535	csiE	3909.250000	3505.939941	4939.399902
eco:b1623	add	4544.279785	5160.600098	4664.750000
eco:b4388	serB	2417.114990	3868.629883	4157.560059
eco:b1227	narI	4521.064941	4694.879883	6350.035156
eco:b2372	yfdV	3979.715088	5273.299805	7121.459961
eco:b1182	hlyE	3539.949951	3507.804932	3957.455078
eco:b1194	ycgR	3714.790039	3473.185059	4492.299805
eco:b4269	ahr	0.000000	0.000000	0.000000
eco:b1630	rsxD	4435.950195	5306.729980	6157.930176
eco:b3479	nikD	1698.964966	6827.779785	6865.205078
eco:b1619	hdhA	3747.729980	2551.250000	3383.100098
eco:b2458	eutD	3564.979980	3408.669922	3044.689941
eco:b3954	yijO	6469.149902	4635.484863	5433.854980
eco:b2219	atoS	2289.989990	7309.180176	8453.240234
eco:b3272	rrfF	11304.339844	2193.649902	1813.609985
eco:b0064	araC	4001.459961	7332.475098	7914.129883
eco:b3566	xylF	2327.090088	5912.160156	6323.680176
eco:b0150	fhuA	4613.240234	2771.350098	3170.800049
eco:b4350	hsdR	3545.479980	4788.319824	3526.330078
eco:b3468	yhhN	5111.984863	7506.745117	8423.290039
eco:b1345	intR	4076.199951	5425.419922	5607.009766
eco:b3065	rpsU	2900.425049	5782.915039	1085.385010
eco:b1161	ycgX	3273.844971	2680.639893	2583.544922
eco:b2635	ypjK	9056.240234	1074.829956	1932.150024
eco:b2583	yfiP	3934.405029	2613.790039	3033.475098
eco:b4115	adiC	2924.360107	9028.629883	8970.790039
eco:b2202	napC	2305.959961	1625.545044	2033.454956
eco:b0771	ybhJ	3403.235107	5246.049805	5838.064941
eco:b0290	ecpD	6004.890137	4235.990234	5192.560059
eco:b0892	rarA	4654.609863	4293.814941	3233.915039
eco:b2256	arnD	5624.640137	3611.054932	4092.189941
eco:b2980	glcC	3057.149902	4343.870117	5327.790039
eco:b2950	yggR	3233.419922	5896.200195	6109.350098
eco:b1333	uspE	4773.600098	4098.640137	3225.139893
eco:b4063	soxR	3850.510010	4901.950195	4254.430176
eco:b2882	xanQ	3672.114990	5916.419922	5955.750000
eco:b0945	pyrD	7419.069824	5415.689941	5438.240234
eco:b0960	yccS	3064.570068	4295.370117	3605.510010
eco:b0611	rna	5354.424805	3214.830078	3426.560059
eco:b3292	zntR	4111.564941	7995.524902	9071.330078
eco:b3298	rpsM	3752.375000	11233.809570	1789.170044
eco:b0308	ykgG	1343.569946	7216.040039	7390.399902
eco:b1075	flgD	3018.879883	5357.919922	6799.009766
eco:b0822	ybiV	4541.930176	1729.790039	1617.430054
eco:b4315	fimI	2457.300049	11042.745117	8111.194824
eco:b0673	metT	1324.359985	3239.129883	2765.479980
eco:b2917	scpA	3306.475098	4672.919922	5668.830078
eco:b3433	asd	3673.129883	4464.270020	3508.540039
eco:b1080	flgI	3504.669922	3341.949951	4976.399902
eco:b0829	gsiA	3602.949951	3077.110107	3486.649902
eco:b2385	ypdF	3553.344971	3877.510010	3674.024902
eco:b0636	rlmH	4485.240234	6690.640137	4355.660156
eco:b0094	ftsA	4259.104980	3408.534912	2700.810059
eco:b0998	torD	4253.740234	1913.219971	2261.510010
eco:b0087	mraY	4357.200195	5679.709961	6144.620117
eco:b0610	rnk	7546.935059	2343.520020	3484.995117
eco:b2550	yphH	2971.189941	3809.149902	4495.060059
eco:b1277	ribA	4656.444824	4240.169922	3093.844971
eco:b1376	uspF	7589.185059	7127.270020	4854.225098
eco:b0867	amiD	6891.799805	2489.580078	2931.610107
eco:b3198	kdsC	5046.540039	9278.080078	5518.899902
eco:b4121	yjdF	3383.239990	6632.100098	8416.280273
eco:b0718	ybgQ	1285.500000	5312.720215	8477.750000
eco:b3192	mlaC	4506.439941	6831.589844	7107.705078
eco:b3031	yqiA	5238.609863	3566.239990	1941.050049
eco:b1612	fumA	4558.029785	2740.479980	2640.955078
eco:b3041	ribB	3549.229980	5883.000000	4946.575195
eco:b0591	entS	3577.350098	2546.909912	3651.290039
eco:b2516	rodZ	3779.500000	4563.220215	2003.800049
eco:b3959	argB	5338.799805	4676.890137	4258.109863
eco:b1431	ydcL	1593.390015	2564.550049	2743.489990
eco:b0205	rrfH	0.000000	0.000000	0.000000
eco:b3817	yigF	5552.100098	1238.969971	809.304993
eco:b2807	ygdD	4054.840088	4125.069824	4862.779785
eco:b4446	sibC	2771.949951	2554.784912	1959.084961
eco:b1644	ydhJ	2059.870117	3137.310059	3865.629883
eco:b4415	hokE	5570.004883	1561.555054	2057.165039
eco:b0428	cyoE	4904.910156	5713.839844	7714.000000
eco:b1355	ydaG	7251.459961	9367.009766	8565.400391
eco:b2307	hisM	1615.189941	5911.515137	7229.370117
eco:b1309	ycjM	3305.064941	5967.104980	6375.470215
eco:b4184	yjfL	3493.344971	6079.134766	6662.714844
eco:b1085	yceQ	4499.604980	3219.294922	2306.399902
eco:b1295	ymjA	3829.955078	5808.634766	5841.464844
eco:b0442	ybaV	3088.120117	3726.985107	4458.165039
eco:b1279	yciS	4422.975098	5549.620117	5420.035156
eco:b3469	zntA	4458.830078	2259.010010	2523.939941
eco:b2113	mrp	2503.100098	5237.609863	3468.419922
eco:b3322	gspB	6743.600098	6693.779785	9024.650391
eco:b0369	hemB	3272.679932	4299.455078	2782.350098
eco:b4014	aceB	4784.884766	10612.655273	6400.674805
eco:b1508	hipB	1805.750000	3221.205078	2926.310059
eco:b3457	livH	5301.895020	4140.509766	4955.185059
eco:b3739	atpI	1540.109985	9175.665039	7577.714844
eco:b1516	lsrB	2286.094971	4738.524902	4912.299805
eco:b2496	hda	4094.040039	3843.600098	4265.169922
eco:b0235	ykfJ	3186.370117	2184.800049	2281.909912
eco:b2510	yfgJ	3322.034912	3411.320068	2073.030029
eco:b2945	endA	3586.919922	3673.489990	4793.959961
eco:b2798	ygdG	3836.550049	1292.170044	1947.040039
eco:b1794	yeaP	4273.580078	3756.719971	2853.709961
eco:b2071	yegJ	2637.310059	3472.830078	5126.020020
eco:b1313	ycjQ	4404.640137	2802.550049	2410.429932
eco:b2277	nuoM	3260.860107	6122.370117	4514.879883
eco:b4694	yagP	3442.614990	2761.860107	3714.195068
eco:b0208	yafC	2938.344971	3113.854980	4953.310059
eco:b2578	eamB	3733.100098	4492.549805	5431.529785
eco:b0723	sdhA	5494.049805	4024.209961	4422.290039
eco:b2494	bepA	0.000000	0.000000	0.000000
eco:b3605	lldD	4884.509766	4667.200195	5106.774902
eco:b1914	uvrY	3195.510010	4042.169922	2910.300049
eco:b1336	abgT	2294.709961	2946.770020	4350.319824
eco:b4064	yjcD	3479.639893	6965.009766	6439.149902
eco:b1238	tdk	3151.219971	2552.100098	3855.850098
eco:b1213	ychQ	4215.169922	7070.430176	6698.069824
eco:b3853	alaT	0.000000	0.000000	0.000000
eco:b3918	cdh	1266.354980	3221.975098	4616.720215
eco:b3148	yraN	2688.104980	6174.935059	6110.765137
eco:b0976	hyaE	4891.759766	21076.230469	7124.180176
eco:b1728	ydjM	911.530029	2879.389893	3637.669922
eco:b4148	sugE	6681.560059	4431.919922	4778.589844
eco:b3617	kbl	1316.459961	6315.549805	6391.419922
eco:b1968	yedV	3570.239990	4469.270020	4428.810059
eco:b0422	xseB	12042.929688	3145.750000	1576.479980
eco:b0999	cbpM	5451.515137	3910.524902	3343.340088
eco:b2757	casD	3057.600098	10477.879883	11812.139648
eco:b2865	ygeR	2776.554932	3500.955078	6053.279785
eco:b3163	nlpI	834.659973	8577.129883	2360.100098
eco:b3415	gntT	1941.150024	5370.854980	6309.339844
eco:b0263	afuB	2522.790039	6515.750000	6915.049805
eco:b4381	deoC	3003.389893	7960.589844	5229.689941
eco:b1131	purB	6541.029785	5707.759766	5061.390137
eco:b3276	alaU	0.000000	0.000000	0.000000
eco:b2754	ygbF	4479.964844	11113.139648	11784.115234
eco:b2104	thiM	3650.139893	5271.689941	5406.979980
eco:b2419	yfeK	3424.209961	3400.199951	3116.114990
eco:b2187	yejL	1621.119995	6488.180176	5250.100098
eco:b2898	ygfZ	2241.419922	4018.479980	3534.024902
eco:b0293	ecpA	0.000000	0.000000	0.000000
eco:b3542	dppC	1749.369995	3032.889893	3908.729980
eco:b2025	hisF	2020.214966	5558.004883	7893.649902
eco:b3964	yijD	9092.129883	7348.459961	8372.530273
eco:b3594	yibA	2535.250000	740.419983	446.950012
eco:b0036	caiD	1867.814941	3627.925049	5391.490234
eco:b0394	mak	3577.850098	5676.990234	6908.450195
eco:b1033	ghrA	3544.550049	9334.240234	8792.730469
eco:b3062	ttdB	5536.370117	5175.750000	4931.299805
eco:b3532	bcsB	3290.679932	5392.600098	4526.419922
eco:b4165	glyY	3020.780029	257.929993	54.599998
eco:b0644	ybeQ	4361.754883	5439.165039	6269.879883
eco:b0378	yaiW	6097.189941	2527.750000	3525.669922
eco:b2452	eutH	4013.189941	5012.060059	6622.629883
eco:b1037	csgG	3606.250000	3985.540039	5352.319824
eco:b1629	rsxC	5327.915039	3623.114990	4033.804932
eco:b2439	eutL	2752.030029	5995.095215	4671.970215
eco:b4316	fimC	2810.199951	5132.959961	4263.910156
eco:b2762	cysH	1639.430054	3967.899902	4797.740234
eco:b1069	murJ	4395.549805	4664.725098	4524.805176
eco:b1452	yncE	4369.325195	4396.674805	5389.399902
eco:b2872	ygeY	3600.175049	7463.174805	4499.399902
eco:b2286	nuoC	3502.899902	5961.459961	3226.010010
eco:b2156	lysP	5183.240234	5602.180176	3712.530029
eco:b3178	ftsH	3594.209961	4323.379883	2260.580078
eco:b3607	cysE	3982.350098	6113.774902	5607.924805
eco:b0995	torR	3055.790039	8355.009766	10224.129883
eco:b3778	rep	3788.334961	4371.794922	3679.899902
eco:b3364	tsgA	3987.645020	7635.575195	8368.375000
eco:b1585	ynfC	3644.689941	4911.819824	4638.529785
eco:b3935	priA	2899.554932	3320.030029	3261.965088
eco:b4478	dgoD	2867.590088	6065.830078	5684.810059
eco:b0049	apaH	1730.255005	4634.209961	4011.639893
eco:b4535	yniD	1397.109985	5432.904785	9931.980469
eco:b2327	yfcA	4488.694824	6330.910156	5651.580078
eco:b0668	glnW	1421.364990	3867.264893	4939.625000
eco:b4053	alr	4409.750000	4426.479980	4954.370117
eco:b3608	gpsA	3848.750000	3947.459961	2284.129883
eco:b1298	puuD	3866.070068	4460.009766	4248.569824
eco:b3138	agaB	4774.944824	2059.145020	2759.324951
eco:b3316	rpsS	4417.040039	7630.740234	1348.579956
eco:b1381	ydbH	3633.169922	3984.389893	5014.240234
eco:b2927	epd	4290.930176	3909.830078	2738.669922
eco:b2952	yggT	5789.589844	6027.549805	6473.759766
eco:b4515	cydX	0.000000	0.000000	0.000000
eco:b1382	ynbE	6041.020020	6246.390137	9266.940430
eco:b1773	ydjI	4514.580078	9627.809570	12257.650391
eco:b0052	pdxA	3814.919922	4179.060059	3504.975098
eco:b1991	cobT	3635.169922	8653.959961	9231.169922
eco:b4433	sdsR	0.000000	0.000000	0.000000
eco:b2740	ygbN	3156.709961	5489.560059	8381.504883
eco:b1768	pncA	2887.935059	6875.479980	5349.509766
eco:b1352	kilR	6481.779785	4541.785156	4619.729980
eco:b2958	yggN	3209.905029	3270.300049	2691.774902
eco:b1892	flhD	7469.040039	3792.989990	4905.799805
eco:b1682	sufC	3768.229980	5328.415039	3371.310059
eco:b0140	yadV	0.000000	0.000000	0.000000
eco:b3244	tldD	3999.850098	3342.620117	3751.135010
eco:b3576	yiaL	7041.964844	5038.404785	5562.910156
eco:b0483	ybaQ	5041.259766	5229.524902	6654.004883
eco:b2321	flk	3386.929932	4379.200195	5803.160156
eco:b2448	yffQ	5005.910156	9260.799805	13204.839844
eco:b3462	ftsX	5400.370117	4330.009766	4335.040039
eco:b4686	yshB	4357.200195	2488.290039	2675.949951
eco:b2455	eutE	3795.939941	2650.455078	2522.854980
eco:b2344	fadL	3029.830078	4387.220215	5224.029785
eco:b3102	yqjG	3457.554932	2504.699951	2369.415039
eco:b0729	sucD	4994.674805	4122.720215	4149.055176
eco:b4321	gntP	4695.600098	3604.544922	5213.024902
eco:b3785	wzzE	7027.044922	3919.114990	3202.949951
eco:b3058	folB	3058.639893	4820.899902	4590.750000
eco:b1603	pntA	4331.350098	5795.979980	4778.589844
eco:b1605	ydgI	2888.050049	6660.075195	6157.470215
eco:b4553	ysaB	8352.334961	9800.620117	10135.910156
eco:b2905	gcvT	4250.484863	5661.979980	4594.384766
eco:b3591	selA	3428.860107	6392.180176	6264.149902
eco:b0434	yajG	4646.080078	6428.790039	4308.535156
eco:b2695	serV	4152.345215	3785.199951	3978.534912
eco:b0551	quuD	4023.090088	5216.935059	4668.584961
eco:b3074	ygjH	1032.660034	2272.330078	2585.639893
eco:b0013	yaaI	8614.089844	1900.560059	1563.449951
eco:b1157	stfE	1905.984985	6000.370117	7258.555176
eco:b2720	hycF	5318.484863	3592.235107	2392.645020
eco:b0050	apaG	777.989990	4060.540039	2465.689941
eco:b4703	pmrR	0.000000	0.000000	0.000000
eco:b1852	zwf	4658.629883	4556.419922	4370.939941
eco:b3849	trkH	3455.850098	7514.069824	10089.169922
eco:b2037	wzxB	0.000000	0.000000	0.000000
eco:b3946	fsaB	3502.080078	3511.050049	3249.370117
eco:b2262	menB	4436.879883	2994.754883	2318.145020
eco:b2435	amiA	3362.520020	3014.510010	2702.909912
eco:b3635	mutM	2721.544922	2914.254883	3045.949951
eco:b1711	btuC	4557.080078	5262.064941	7159.375000
eco:b3499	rlmJ	0.000000	0.000000	0.000000
eco:b0880	cspD	9126.349609	2034.939941	2321.195068
eco:b4222	ytfP	7726.470215	4228.125000	3558.635010
eco:b4114	eptA	1812.069946	6272.589844	6388.299805
eco:b3634	coaD	5091.080078	2870.120117	3085.445068
eco:b0981	etk	4505.910156	2719.610107	3478.000000
eco:b2167	fruA	4358.240234	5778.285156	8101.250000
eco:b3027	ygiZ	5340.935059	1945.160034	2605.225098
eco:b2741	rpoS	3934.540039	3659.090088	4105.279785
eco:b4693	aaaE	3974.385010	5838.865234	7254.174805
eco:b2597	raiA	6704.399902	2402.155029	1191.295044
eco:b1639	mliC	928.929993	3706.639893	4126.000000
eco:b3002	yqhA	5921.924805	6140.984863	5751.895020
eco:b4241	treR	5265.075195	3708.354980	3542.175049
eco:b1591	dmsD	2308.090088	2214.290039	3467.669922
eco:b2940	yqgC	6386.060059	4390.990234	5256.450195
eco:b4261	lptF	5606.959961	5821.479980	4432.645020
eco:b2767	ygcO	2279.610107	4236.419922	6278.939941
eco:b1515	lsrD	2520.625000	4122.129883	4859.924805
eco:b4012	yjaB	1814.194946	5699.185059	5942.930176
eco:b4085	alsE	4489.115234	6907.245117	9454.919922
eco:b0367	tauC	3411.324951	3482.574951	3801.850098
eco:b2621	ssrA	3354.770020	10203.330078	972.530029
eco:b2230	yfaA	4211.640137	3585.489990	4410.209961
eco:b2797	sdaB	4279.370117	2414.350098	3471.439941
eco:b0133	panC	3093.879883	3835.770020	3122.600098
eco:b4394	yjjX	4005.300049	2250.830078	1851.810059
eco:b1289	ycjD	6595.490234	4584.314941	6992.569824
eco:b4050	pspG	2385.370117	7548.430176	5676.819824
eco:b2916	argP	6272.310059	4504.040039	3633.389893
eco:b0018	mokC	3732.919922	1204.035034	638.320007
eco:b4339	yjiP	4086.340088	5009.229980	7540.049805
eco:b3508	yhiD	6600.299805	5906.000000	3300.689941
eco:b0630	lipB	5646.810059	4350.500000	7134.830078
eco:b3881	yihT	8942.690430	4622.745117	5185.645020
eco:b2867	xdhB	2829.989990	6272.100098	4807.589844
eco:b4368	leuV	4635.069824	2331.739990	3233.340088
eco:b1023	pgaB	4863.714844	5621.955078	5715.805176
eco:b3145	yraK	3835.610107	5553.444824	7830.919922
eco:b0299	insF1	0.000000	0.000000	0.000000
eco:b1050	yceK	994.419983	12516.259766	14338.660156
eco:b1673	ydhV	2909.364990	3922.145020	5775.740234
eco:b3990	thiH	3316.790039	2233.659912	2478.129883
eco:b0364	yaiS	8358.589844	2264.479980	2106.659912
eco:b1503	ydeR	3294.175049	5895.975098	8404.580078
eco:b1549	ydfO	2948.665039	1034.979980	878.929993
eco:b1557	cspB	4262.790039	1225.869995	292.720001
eco:b2614	grpE	4718.120117	5578.569824	5455.529785
eco:b2750	cysC	5594.084961	4473.564941	4904.640137
eco:b2209	eco	3158.040039	4478.850098	5166.919922
eco:b0775	bioB	6295.729980	5165.939941	6621.100098
eco:b3992	thiF	4012.770020	2785.229980	2919.120117
eco:b4005	purD	2620.550049	4023.504883	3422.774902
eco:b3860	dsbA	4063.379883	2357.110107	2215.879883
eco:b0599	ybdH	3207.225098	4039.050049	5387.430176
eco:b2468	aegA	3291.659912	2774.770020	2990.739990
eco:b4300	sgcR	3344.040039	7398.899902	7846.709961
eco:b2313	cvpA	2618.939941	9178.650391	7659.915039
